Date,equity
2006-02-07,101586.63685132375
2006-02-08,102458.60914201825
2006-02-09,102073.34161548363
2006-02-10,102190.08032117883
2006-02-13,100896.5034722489
2006-02-14,102325.92107767047
2006-02-15,102239.66471974927
2006-02-16,104755.4094519434
2006-02-17,105131.06721526112
2006-02-21,105263.89593840715
2006-02-22,105967.37363131557
2006-02-23,105774.59123221839
2006-02-24,106204.12976137764
2006-02-27,106243.42212247403
2006-02-28,106235.24871376077
2006-03-01,107068.61827256295
2006-03-02,107168.96223769698
2006-03-03,107332.20425271444
2006-03-06,107309.24505502694
2006-03-07,107129.21584819852
2006-03-08,107544.8455755102
2006-03-09,107854.00724878468
2006-03-10,108417.32178382078
2006-03-13,108258.70292757399
2006-03-14,110318.6449208835
2006-03-15,111219.84370428986
2006-03-16,110494.61397274712
2006-03-17,111122.52381688578
2006-03-20,111357.04471154185
2006-03-21,111063.08219407407
2006-03-22,112013.47166014585
2006-03-23,112244.60697462743
2006-03-24,112964.50695061685
2006-03-27,112649.21468756165
2006-03-28,112122.18545386018
2006-03-29,113344.11687486322
2006-03-30,113102.6754274653
2006-03-31,112970.21062287071
2006-04-03,112622.00480152843
2006-04-04,113382.16904808076
2006-04-05,113184.32415411525
2006-04-06,112793.87571905297
2006-04-07,111239.7829332758
2006-04-10,111214.22367167653
2006-04-11,109939.52298015098
2006-04-12,110591.83821032585
2006-04-13,110420.99171798842
2006-04-17,110269.5850339567
2006-04-18,111451.99089345631
2006-04-19,111794.60308083857
2006-04-20,112855.85788053408
2006-04-21,111001.4929500271
2006-04-24,111291.68277283109
2006-04-25,110710.37779323978
2006-04-26,112726.99824721103
2006-04-27,111654.59714170067
2006-04-28,112279.72952784025
2006-05-01,110837.73376314048
2006-05-02,110277.64942922366
2006-05-03,108766.12929550227
2006-05-04,108308.35152808453
2006-05-05,109460.0786240235
2006-05-08,108891.46116882941
2006-05-09,108206.92321703331
2006-05-10,108388.6430582789
2006-05-11,107265.94143427513
2006-05-12,106535.45733990463
2006-05-15,106626.90168575585
2006-05-16,106519.69790111802
2006-05-17,105941.33116159574
2006-05-18,104846.7178725078
2006-05-19,105405.56267290995
2006-05-22,104568.25807018006
2006-05-23,104152.43728709291
2006-05-24,103381.69149311198
2006-05-25,104508.61259784154
2006-05-26,105036.4422754518
2006-05-30,103581.49411238077
2006-05-31,104940.49420984948
2006-06-01,107427.56572031099
2006-06-02,107492.36575106092
2006-06-05,104345.15499556111
2006-06-06,103160.34850292414
2006-06-07,102793.74128072971
2006-06-08,102101.55015280825
2006-06-09,102950.09881440949
2006-06-12,99921.56478282591
2006-06-13,97678.98531699601
2006-06-14,99081.8795138871
2006-06-15,101748.21041030013
2006-06-16,100866.08571193132
2006-06-19,99795.52449383897
2006-06-20,99487.19593234395
2006-06-21,100922.8784573564
2006-06-22,101410.45969673496
2006-06-23,101126.04041084737
2006-06-26,101581.54070373107
2006-06-27,99708.70808148559
2006-06-28,100498.201153444
2006-06-29,102924.75702406975
2006-06-30,102823.30247530996
2006-07-03,103289.74441906733
2006-07-05,102263.41749578499
2006-07-06,101894.982482767
2006-07-07,101858.20458728795
2006-07-10,101230.4192418503
2006-07-11,102161.0488511204
2006-07-12,100517.35249783625
2006-07-13,98712.8909667207
2006-07-14,97798.6822802444
2006-07-17,97648.69765763593
2006-07-18,96959.07658633997
2006-07-19,99582.39770399785
2006-07-20,97996.96331105242
2006-07-21,97431.69689640158
2006-07-24,99504.93170174665
2006-07-25,100584.29657792354
2006-07-26,100505.3697423498
2006-07-27,99759.9477361217
2006-07-28,101383.075958186
2006-07-31,101937.60219858994
2006-08-01,102056.05848493859
2006-08-02,102716.26297805857
2006-08-03,105120.90185960842
2006-08-04,104167.26398994765
2006-08-07,103309.60339574839
2006-08-08,101911.8687620924
2006-08-09,99816.04586384431
2006-08-10,99949.10988022928
2006-08-11,97980.83396795321
2006-08-14,98483.75087291776
2006-08-15,99840.15178444823
2006-08-16,100622.4796344853
2006-08-17,100334.05963154383
2006-08-18,101854.38633873485
2006-08-21,101582.61710291513
2006-08-22,100668.02723739887
2006-08-23,101477.95104449929
2006-08-24,100876.21656334323
2006-08-25,101099.05059997237
2006-08-28,101580.65610533832
2006-08-29,102780.2724312733
2006-08-30,102962.44333535922
2006-08-31,103565.75827932986
2006-09-01,104114.65349960462
2006-09-05,104277.08450150871
2006-09-06,102993.99945969117
2006-09-07,102786.43043924937
2006-09-08,102196.7037949112
2006-09-11,100976.28730807122
2006-09-12,100742.36427895445
2006-09-13,102030.43501512588
2006-09-14,100466.01705409065
2006-09-15,100219.81237952311
2006-09-18,102622.38907437892
2006-09-19,102593.81830444309
2006-09-20,102646.30994694728
2006-09-21,102572.5058793553
2006-09-22,102295.68567474473
2006-09-25,103170.39244929972
2006-09-26,103849.5416018694
2006-09-27,104922.01188180031
2006-09-28,105096.24499919811
2006-09-29,105356.33958347933
2006-10-02,105690.982192931
2006-10-03,106018.2800421284
2006-10-04,107666.09550607031
2006-10-05,109347.96026153082
2006-10-06,109930.7256841544
2006-10-09,109883.72048785561
2006-10-10,109633.27973058574
2006-10-11,109657.96857587458
2006-10-12,110272.6705069431
2006-10-13,110894.77359950669
2006-10-16,111898.96015560314
2006-10-17,111108.40745951996
2006-10-18,111217.2915356792
2006-10-19,111301.18440879912
2006-10-20,110607.0342748494
2006-10-23,111434.84573575527
2006-10-24,111018.21228537211
2006-10-25,111836.69858312124
2006-10-26,112340.20863805547
2006-10-27,111997.78538958792
2006-10-30,112585.63183641342
2006-10-31,112104.10830811568
2006-11-01,110928.89900015618
2006-11-02,110415.64748936144
2006-11-03,109393.58648179696
2006-11-06,110416.19402868477
2006-11-07,110801.01859595749
2006-11-08,111073.12534107672
2006-11-09,110488.46174900726
2006-11-10,110854.68780780143
2006-11-13,110995.43662279172
2006-11-14,112424.34663950163
2006-11-15,112818.5196603704
2006-11-16,112463.11757096111
2006-11-17,112964.81943452757
2006-11-20,112695.44964073735
2006-11-21,114047.48544238691
2006-11-22,115557.55677120073
2006-11-24,115513.44117157615
2006-11-27,113096.1242803543
2006-11-28,113541.80602322976
2006-11-29,114584.13073522644
2006-11-30,114292.34760653702
2006-12-01,113515.18880850651
2006-12-04,114880.42806944452
2006-12-05,114574.80796843502
2006-12-06,114632.77547240148
2006-12-07,113672.71678477267
2006-12-08,114517.8110294438
2006-12-11,114043.97290718151
2006-12-12,113374.98280253295
2006-12-13,113135.77308332824
2006-12-14,114012.80128993106
2006-12-15,114290.95883529159
2006-12-18,112197.16176015529
2006-12-19,112624.19942673843
2006-12-20,112561.66740342029
2006-12-21,111976.01223956337
2006-12-22,111778.07787804859
2006-12-26,112274.57657756604
2006-12-27,113037.62728257413
2006-12-28,113450.16866595745
2006-12-29,112800.23317333849
2007-01-03,113027.0166124323
2007-01-04,113523.41282591064
2007-01-05,112474.95866385974
2007-01-08,112288.55424857826
2007-01-09,112825.78465400368
2007-01-10,112646.5690158151
2007-01-11,112502.17154459094
2007-01-12,113806.03587908956
2007-01-16,113560.41871568494
2007-01-17,113925.36953053143
2007-01-18,113668.42860934543
2007-01-19,113854.76720662923
2007-01-22,112502.79569608156
2007-01-23,112795.71662738457
2007-01-24,114085.60606384327
2007-01-25,114910.84873022605
2007-01-26,114511.60557871651
2007-01-29,114828.97140225486
2007-01-30,115681.05046419798
2007-01-31,117302.75266298384
2007-02-01,117704.80427438614
2007-02-02,117667.7007049807
2007-02-05,116966.0267579837
2007-02-06,117012.87131414865
2007-02-07,116541.56259830852
2007-02-08,115669.22999186628
2007-02-09,115027.96667445445
2007-02-12,114945.45748726778
2007-02-13,117267.83003042266
2007-02-14,118137.0079229128
2007-02-15,117944.72855655993
2007-02-16,117816.70442202907
2007-02-20,117582.66337865157
2007-02-21,117322.6013029407
2007-02-22,117563.33041967101
2007-02-23,117310.85514934464
2007-02-26,116608.35866572746
2007-02-27,113931.64666180959
2007-02-28,114076.71797491035
2007-03-01,114378.85764462533
2007-03-02,112562.95993401844
2007-03-05,110276.85942079745
2007-03-06,112197.40800064536
2007-03-07,111939.5646100402
2007-03-08,112866.3467814069
2007-03-09,112766.00764139045
2007-03-12,113595.61952918142
2007-03-13,111184.1027048348
2007-03-14,112105.33071396133
2007-03-15,113081.52591355806
2007-03-16,112671.56488778905
2007-03-19,114130.8848956701
2007-03-20,114761.87324880243
2007-03-21,116247.79155609716
2007-03-22,116347.2039796804
2007-03-23,116087.74068446308
2007-03-26,116438.63428826795
2007-03-27,115409.80600890201
2007-03-28,114556.57608116497
2007-03-29,115232.96267915668
2007-03-30,114152.90856429281
2007-04-02,113600.49130343045
2007-04-03,115163.49351357279
2007-04-04,115494.8654803649
2007-04-05,116199.22201493732
2007-04-09,116021.94118558516
2007-04-10,116268.52925936338
2007-04-11,115437.37564125305
2007-04-12,116179.63623862618
2007-04-13,116313.18256139793
2007-04-16,117435.99371749132
2007-04-17,117508.66121847174
2007-04-18,117734.72710031742
2007-04-19,117382.82078642008
2007-04-20,117962.43860482122
2007-04-23,117001.72532207798
2007-04-24,116491.65861438037
2007-04-25,116985.21254684064
2007-04-26,117033.35205500094
2007-04-27,116419.27874127438
2007-04-30,114734.93077718205
2007-05-01,114433.90947119404
2007-05-02,115586.18589330607
2007-05-03,114913.43428396535
2007-05-04,115056.12075136053
2007-05-07,114233.55975586042
2007-05-08,114224.05729441883
2007-05-09,114507.86259636885
2007-05-10,113340.57823606652
2007-05-11,115540.70353758379
2007-05-14,114397.97235172788
2007-05-15,112939.77558316277
2007-05-16,114034.84644272864
2007-05-17,114409.98169027429
2007-05-18,114868.96385040312
2007-05-21,115386.18648166045
2007-05-22,116379.20360246685
2007-05-23,115450.11993393391
2007-05-24,114381.72805711033
2007-05-25,115666.93478557568
2007-05-29,116742.63955473999
2007-05-30,118338.76476563804
2007-05-31,118871.30862978456
2007-06-01,119105.9879291997
2007-06-04,117357.93533275872
2007-06-05,116516.71735612533
2007-06-06,115046.16035735933
2007-06-07,111525.15687133645
2007-06-08,112806.48936308411
2007-06-11,113446.7638308914
2007-06-12,112566.2652873317
2007-06-13,113943.97667883066
2007-06-14,114310.04844500583
2007-06-15,115018.5516252713
2007-06-18,113848.66618235121
2007-06-19,114735.73053201311
2007-06-20,112656.23415761115
2007-06-21,113043.20165473023
2007-06-22,112494.0447423044
2007-06-25,111770.8994622709
2007-06-26,111417.94834426188
2007-06-27,112922.55397983539
2007-06-28,113050.69028920357
2007-06-29,113063.02833296492
2007-07-02,113761.2726731023
2007-07-03,113567.41088702457
2007-07-05,114359.33133846545
2007-07-06,115853.15484134875
2007-07-09,116148.3741821863
2007-07-10,115462.91642328381
2007-07-11,115479.35018051736
2007-07-12,116338.39862845396
2007-07-13,117195.664877575
2007-07-16,117382.04542946993
2007-07-17,117814.29659977855
2007-07-18,117123.81904466228
2007-07-19,117755.11104640903
2007-07-20,116911.19862247625
2007-07-23,116662.97260937735
2007-07-24,116038.2882044295
2007-07-25,115387.85119529816
2007-07-26,113942.7735166898
2007-07-27,113597.53494056017
2007-07-30,114198.06832775936
2007-07-31,112151.08916433333
2007-08-01,110807.1628440046
2007-08-02,112127.39563766394
2007-08-03,107692.14747602583
2007-08-06,107422.89730396334
2007-08-07,108299.86154767216
2007-08-08,109469.32595011502
2007-08-09,107631.07773377854
2007-08-10,115486.96672114922
2007-08-13,117080.3856561711
2007-08-14,113865.89233089931
2007-08-15,112084.196920885
2007-08-16,113392.68200448176
2007-08-17,115021.35215235926
2007-08-20,116514.70539818189
2007-08-21,116144.85605063548
2007-08-22,117323.15873015756
2007-08-23,117125.06896391086
2007-08-24,118093.679415864
2007-08-27,116886.82981060093
2007-08-28,112934.10159308746
2007-08-29,115549.19222824348
2007-08-30,114978.16053068292
2007-08-31,115500.32607775615
2007-09-04,115899.77992540796
2007-09-05,115683.32694052832
2007-09-06,115043.87506238626
2007-09-07,113724.0495533404
2007-09-10,112233.95793242325
2007-09-11,113405.43939282518
2007-09-12,112926.91053290728
2007-09-13,112699.2393099948
2007-09-14,112671.78110143193
2007-09-17,112137.67538618378
2007-09-18,114157.33259836063
2007-09-19,114189.53524741568
2007-09-20,113995.70908110519
2007-09-21,114402.87274010513
2007-09-24,113372.78546636837
2007-09-25,113578.95669399205
2007-09-26,113960.63911549078
2007-09-27,115030.8155312323
2007-09-28,114619.03135007474
2007-10-01,116590.23836576813
2007-10-02,117640.90197416444
2007-10-03,116798.79179645945
2007-10-04,116911.69007634137
2007-10-05,118776.66896436008
2007-10-08,116916.11678872813
2007-10-09,117618.05027698209
2007-10-10,118455.72100761972
2007-10-11,118427.71181555129
2007-10-12,118870.34150519058
2007-10-15,116922.8115138381
2007-10-16,116655.35826948506
2007-10-17,117090.39556563324
2007-10-18,116842.5586637237
2007-10-19,113450.79121096234
2007-10-22,112961.84400499663
2007-10-23,112041.07357922551
2007-10-24,112674.70766161056
2007-10-25,111098.0923542901
2007-10-26,112211.01986924963
2007-10-29,113282.53092791092
2007-10-30,113357.22888729144
2007-10-31,114408.04527763271
2007-11-01,111954.88314596898
2007-11-02,111107.75402642945
2007-11-05,111340.22161269028
2007-11-06,111918.46324807833
2007-11-07,110971.4382490471
2007-11-08,110514.46190515003
2007-11-09,111912.85601258485
2007-11-12,111945.56050510064
2007-11-13,115683.06883449812
2007-11-14,115004.11403533485
2007-11-15,113082.08633945318
2007-11-16,114430.67201701488
2007-11-19,112652.12632445933
2007-11-20,113405.42753755866
2007-11-21,113245.56763987658
2007-11-23,114997.47620232147
2007-11-26,112515.60329068443
2007-11-27,112713.71838349932
2007-11-28,117365.94976752871
2007-11-29,118787.2202551477
2007-11-30,120710.88770300298
2007-12-03,120753.04723108225
2007-12-04,120855.01556191797
2007-12-05,121364.09883844695
2007-12-06,124147.5850247856
2007-12-07,124440.64148813162
2007-12-10,125131.49041395028
2007-12-11,123441.35629968563
2007-12-12,119380.57300837783
2007-12-13,117893.84584559363
2007-12-14,116053.61012054532
2007-12-17,113792.3135683464
2007-12-18,114769.99345888101
2007-12-19,114705.4914222819
2007-12-20,112982.51895828603
2007-12-21,113967.2704326948
2007-12-24,115506.36123837628
2007-12-26,115544.4585341755
2007-12-27,114987.52910431282
2007-12-28,115188.36803164444
2007-12-31,115231.4731545336
2008-01-02,111528.33772787743
2008-01-03,109256.78560622828
2008-01-04,104706.39990690572
2008-01-07,105473.92154978184
2008-01-08,104388.18992150744
2008-01-09,104905.62895707967
2008-01-10,106396.26400739471
2008-01-11,105389.96127875695
2008-01-14,106775.06264843716
2008-01-15,104004.95355774407
2008-01-16,105236.39819183524
2008-01-17,101368.08784789397
2008-01-18,100526.17833743464
2008-01-22,101528.54246245112
2008-01-23,103573.90354225767
2008-01-24,104453.5458150133
2008-01-25,102273.66297558419
2008-01-28,103886.1770346024
2008-01-29,103441.91616831467
2008-01-30,103473.31799422685
2008-01-31,105166.17228374415
2008-02-01,107227.77941422694
2008-02-04,107015.37380688592
2008-02-05,105535.09780868901
2008-02-06,104618.82294719285
2008-02-07,105205.54583273735
2008-02-08,104986.95542379291
2008-02-11,104624.04343661846
2008-02-12,106197.3524456378
2008-02-13,106765.25763822853
2008-02-14,104577.90108910078
2008-02-15,104524.19065166407
2008-02-19,104026.55944777212
2008-02-20,106497.32163711486
2008-02-21,105911.96358751979
2008-02-22,105352.33315636666
2008-02-25,106333.46439380704
2008-02-26,107073.82234653669
2008-02-27,107469.01879986003
2008-02-28,107047.55227562066
2008-02-29,104003.01366006011
2008-03-03,102140.85267064124
2008-03-04,101873.99059176465
2008-03-05,103234.66990709433
2008-03-06,100093.37817016395
2008-03-07,100596.20909693307
2008-03-10,99346.44009152996
2008-03-11,101410.88354435997
2008-03-12,101617.7727423142
2008-03-13,102813.52663825572
2008-03-14,101759.14271170716
2008-03-17,101400.59478330845
2008-03-18,104915.68071446527
2008-03-19,103442.48772906717
2008-03-20,103477.30727682463
2008-03-24,103922.84381837104
2008-03-25,104224.95436964047
2008-03-26,105053.86275610758
2008-03-27,103312.2904064305
2008-03-28,102867.21744559977
2008-03-31,102945.5949001445
2008-04-01,105763.10118209638
2008-04-02,105566.95499348936
2008-04-03,106647.87169104387
2008-04-04,106330.23846475506
2008-04-07,106927.86923321619
2008-04-08,106060.03853800456
2008-04-09,104516.1327635622
2008-04-10,106007.41326221297
2008-04-11,104682.80816775734
2008-04-14,104831.4745900206
2008-04-15,104664.68982960784
2008-04-16,106014.48133742102
2008-04-17,106911.69357776915
2008-04-18,106815.22503962554
2008-04-21,102121.67959363757
2008-04-22,103537.05423561025
2008-04-23,103308.98307520681
2008-04-24,108600.4767240819
2008-04-25,108518.6560134541
2008-04-28,108441.18625675756
2008-04-29,107050.62262019815
2008-04-30,107145.56751673223
2008-05-01,108993.225096344
2008-05-02,110022.9111150217
2008-05-05,110127.74627011844
2008-05-06,111488.97300773878
2008-05-07,109823.3466512722
2008-05-08,110294.05002504977
2008-05-09,110271.32450948207
2008-05-12,110031.39342703189
2008-05-13,110253.97828503282
2008-05-14,111861.99849306529
2008-05-15,112969.59387138012
2008-05-16,112976.95899196091
2008-05-19,113021.81750835848
2008-05-20,113558.47134664773
2008-05-21,111548.14149580538
2008-05-22,112383.99660469408
2008-05-23,110541.88546726579
2008-05-27,112654.8495805022
2008-05-28,114403.62217788608
2008-05-29,117410.45860361615
2008-05-30,117185.68653768183
2008-06-02,114918.10632423892
2008-06-03,114409.15988932861
2008-06-04,112400.7006844123
2008-06-05,116216.70023830343
2008-06-06,113413.00234688105
2008-06-09,110479.78468176446
2008-06-10,110243.88838651287
2008-06-11,106778.65926572937
2008-06-12,106243.22128923502
2008-06-13,106008.6382468344
2008-06-16,106733.42063192218
2008-06-17,105068.17885565749
2008-06-18,103114.43807871979
2008-06-19,104312.3258394386
2008-06-20,103753.3011178392
2008-06-23,100561.95087308186
2008-06-24,99228.57677594328
2008-06-25,99993.53676723398
2008-06-26,96898.19441051056
2008-06-27,96118.34789818825
2008-06-30,95444.66107456741
2008-07-01,95049.73430903441
2008-07-02,92894.85156769303
2008-07-03,92879.9902030214
2008-07-07,91941.07823161791
2008-07-08,96154.58683073621
2008-07-09,94452.28370207864
2008-07-10,96181.39620630708
2008-07-11,95520.69441278394
2008-07-14,93486.21747839978
2008-07-15,93537.75755360894
2008-07-16,98509.04981839642
2008-07-17,98465.46945836839
2008-07-18,98759.74468638217
2008-07-21,99030.35662566213
2008-07-22,100216.0935489756
2008-07-23,100196.19392298517
2008-07-24,99176.27206831421
2008-07-25,99193.71426459789
2008-07-28,98449.30993201912
2008-07-29,100856.83877978603
2008-07-30,100781.92980467767
2008-07-31,102194.83079796255
2008-08-01,102799.47499762723
2008-08-04,101567.39407870261
2008-08-05,103824.0216384844
2008-08-06,105234.8353596151
2008-08-07,103592.7534513488
2008-08-08,104045.67813089432
2008-08-11,107219.46482242076
2008-08-12,107578.62154562079
2008-08-13,111887.79783894996
2008-08-14,113056.69952868632
2008-08-15,112633.42838088234
2008-08-18,112128.23820343893
2008-08-19,111530.36472088115
2008-08-20,111901.61180982082
2008-08-21,111744.33222252212
2008-08-22,113053.54439567772
2008-08-25,111745.4140713487
2008-08-26,110921.83344241875
2008-08-27,112449.44108876787
2008-08-28,114392.83721471322
2008-08-29,113245.69195219876
2008-09-02,112168.51631054429
2008-09-03,110996.706270596
2008-09-04,109132.0022511496
2008-09-05,109985.20647580962
2008-09-08,109784.48571875907
2008-09-09,106292.18198026452
2008-09-10,107103.97355844341
2008-09-11,109489.01709669393
2008-09-12,110769.66269286396
2008-09-15,105241.11576197465
2008-09-16,105153.88903774493
2008-09-17,100692.4116625723
2008-09-18,105168.43553175828
2008-09-19,113371.02632784315
2008-09-22,111563.82331176002
2008-09-23,110051.68784515186
2008-09-24,106665.69061379484
2008-09-25,106466.4091060991
2008-09-26,110793.21041417
2008-09-29,103134.438285611
2008-09-30,106866.2077008471
2008-10-01,106461.24411517402
2008-10-02,98969.59900940314
2008-10-03,96797.95793634721
2008-10-06,95426.84752371786
2008-10-07,90486.80282805116
2008-10-08,92711.8888223409
2008-10-09,87600.45191023393
2008-10-10,92438.70976291395
2008-10-13,101750.8760195824
2008-10-14,96034.61731408509
2008-10-15,88247.57678623925
2008-10-16,91325.70253771878
2008-10-17,93399.82230284643
2008-10-20,96791.67516122671
2008-10-21,95155.96553505413
2008-10-22,91772.86345891375
2008-10-23,88150.72675298489
2008-10-24,89752.49446439232
2008-10-27,86556.32657638175
2008-10-28,93400.22324090576
2008-10-29,94958.72447552101
2008-10-30,94904.04668143883
2008-10-31,98214.88677070671
2008-11-03,98839.93937272948
2008-11-04,99211.30644153542
2008-11-05,95890.27683367918
2008-11-06,91039.84491462872
2008-11-07,93714.8317762976
2008-11-10,90565.79655273508
2008-11-11,89105.84685578724
2008-11-12,83103.76045455373
2008-11-13,88201.35252431247
2008-11-14,86815.5390887863
2008-11-17,86267.14246850807
2008-11-18,86178.25906608459
2008-11-19,80618.9509966555
2008-11-20,76160.05679205818
2008-11-21,75810.12901552298
2008-11-24,82141.94724198917
2008-11-25,82436.19066530932
2008-11-26,84750.56107900813
2008-11-28,85230.78064496214
2008-12-01,83951.54573017167
2008-12-02,87046.6679989329
2008-12-03,90029.99716592999
2008-12-04,89330.95323233152
2008-12-05,91565.49120305803
2008-12-08,97794.56838678166
2008-12-09,97110.2131637198
2008-12-10,96204.15960495123
2008-12-11,95300.5690214815
2008-12-12,98152.98926361557
2008-12-15,95859.38649900867
2008-12-16,99867.35475364432
2008-12-17,101330.87831474163
2008-12-18,101407.74952089941
2008-12-19,100136.44708482322
2008-12-22,97384.19419655677
2008-12-23,95124.98120669476
2008-12-24,95165.99067304489
2008-12-26,95230.69080224156
2008-12-29,95093.61859989772
2008-12-30,97727.66204360338
2008-12-31,98730.66506033298
2009-01-02,101056.54509400274
2009-01-05,101469.45258583916
2009-01-06,101521.23514099917
2009-01-07,101825.46255174075
2009-01-08,102016.9362196243
2009-01-09,99425.7941556013
2009-01-12,96508.94335098608
2009-01-13,98342.5121914437
2009-01-14,94599.91769366091
2009-01-15,91102.18680182769
2009-01-16,87681.62862763459
2009-01-20,74384.29072499415
2009-01-21,83040.10012937206
2009-01-22,83000.43253314376
2009-01-23,88749.79934223017
2009-01-26,85495.43836142615
2009-01-27,88220.74278027799
2009-01-28,101548.73774515497
2009-01-29,99757.70416821158
2009-01-30,96758.03632663412
2009-02-02,96792.91553482726
2009-02-03,95836.08376365845
2009-02-04,91649.69733077183
2009-02-05,93368.79633552143
2009-02-06,95865.9683609052
2009-02-09,96144.0024348847
2009-02-10,91592.13551435851
2009-02-11,93335.29296100113
2009-02-12,94436.80076897264
