ticker,entry_date,exit_date,entry_px,exit_px,ret,hold_days,reason
KO,2005-06-01,2005-06-02,11.827412482738493,11.865938871860505,0.0032573810356439914,1,close_exit
KR,2005-06-01,2005-06-02,5.804458319664001,5.850897226572037,0.008000558252044376,1,close_exit
LH,2005-06-01,2005-06-03,39.574033567428586,39.7384711971283,0.00415519002932907,2,close_exit
CAH,2005-06-03,2005-06-06,26.08579982471466,26.44509717655182,0.013773675879270808,1,close_exit
VRTX,2005-06-01,2005-06-08,13.32665969467163,13.293350190639497,-0.0024994638412992876,5,close_exit
GNTX,2005-06-02,2005-06-08,5.5719827306270595,5.588805571079255,0.0030191838821980177,4,close_exit
MET,2005-06-03,2005-06-09,21.93636438846588,22.282796433448794,0.015792591645909626,4,close_exit
MSFT,2005-06-03,2005-06-09,17.558398301124573,17.59602165412903,0.002142755413063302,4,close_exit
ADBE,2005-06-03,2005-06-09,32.5562709159851,32.47375667762756,-0.002534511356367508,4,close_exit
PFG,2005-06-03,2005-06-09,21.043137694358826,21.04343572616577,1.4162897723490886e-05,4,close_exit
UTHR,2005-06-07,2005-06-09,23.661824618339537,24.097945610046388,0.01843141848701002,2,close_exit
LLY,2005-06-03,2005-06-13,31.710896810531615,31.486856041908265,-0.0070651035182626165,6,close_exit
WHR,2005-06-03,2005-06-13,35.124273330688474,34.59894477272034,-0.01495628259757198,6,close_exit
SIRI,2005-06-09,2005-06-13,45.32794286727905,47.090784564971926,0.03889083832580953,2,close_exit
PNR,2005-06-10,2005-06-13,19.561447817802428,19.82611103820801,0.013529838019694873,1,close_exit
WM,2005-06-10,2005-06-13,16.72655787563324,16.796206994056703,0.004163983943458405,1,close_exit
AMGN,2005-06-06,2005-06-14,40.9776700630188,40.373075763702396,-0.014754238061524982,6,close_exit
HSY,2005-06-09,2005-06-14,38.35808623695373,38.517368034362796,0.00415249594114564,3,close_exit
CHRW,2005-06-10,2005-06-14,17.65280774116516,17.795518260955813,0.008084295817591736,2,close_exit
EFX,2005-06-10,2005-06-14,27.845697278022765,28.25709889507294,0.014774333461380795,2,close_exit
BA,2005-06-14,2005-06-15,44.46184459877014,45.46202934265137,0.022495349729797276,1,close_exit
C,2005-06-14,2005-06-16,296.5881613769531,297.1042117156983,0.001739955958961259,2,close_exit
STX,2005-06-15,2005-06-16,9.498811363220215,9.646205025196076,0.015517063803011766,1,close_exit
GE,2005-06-14,2005-06-17,105.24336839675902,105.39809551239014,0.0014701839934256888,3,close_exit
VNO,2005-06-15,2005-06-17,25.676757133483886,25.859220065116883,0.007106151710842612,2,close_exit
LMT,2005-06-15,2005-06-17,35.36434539413452,35.56550226783752,0.005688126599294296,2,close_exit
QCOM,2005-06-10,2005-06-20,22.463947002410887,21.949036242485047,-0.022921651296211598,6,close_exit
MO,2005-06-15,2005-06-20,4.456419734716415,4.476742004156113,0.004560223374244332,3,close_exit
HSIC,2005-06-16,2005-06-20,15.317458864688872,15.490290225982667,0.011283292014723223,2,close_exit
FISV,2005-06-17,2005-06-21,10.722858482837676,10.764615457534791,0.0038942017899377124,2,close_exit
BEN,2005-06-17,2005-06-21,12.208223749637604,12.247014832496644,0.0031774551035888,2,close_exit
