ticker,entry_date,exit_date,entry_px,exit_px,ret,hold_days,reason
SPY,2005-06-24,2005-07-06,81.17363843536377,81.43326202392579,0.0031983731857572195,7,close_exit
GOOGL,2005-06-24,2005-07-06,7.376994835853576,7.227558405160904,-0.02025708761057865,7,close_exit
GOOG,2005-06-24,2005-07-06,7.3424660139083855,7.193729903221131,-0.020256969580180972,7,close_exit
QQQ,2005-06-24,2005-07-06,31.542338376045226,31.476727365493776,-0.002080093421395701,7,close_exit
INTC,2005-06-24,2005-07-06,15.198545868873595,15.416050440311432,0.014310880350947519,7,close_exit
MSFT,2005-06-24,2005-07-06,17.289117762565613,17.037306858062745,-0.014564705264955125,7,close_exit
CSCO,2005-06-24,2005-07-06,12.426997251033782,12.105820549488069,-0.025845077057452093,7,close_exit
XOM,2005-06-24,2005-07-06,28.794054825782773,29.240173396110535,0.015493426439137759,7,close_exit
GE,2005-06-24,2005-07-06,101.15483070373534,99.71716054534913,-0.014212570456441087,7,close_exit
EBAY,2005-06-24,2005-07-06,12.801778282642363,12.487583765506745,-0.024543036928051487,7,close_exit
SPY,2005-07-25,2005-08-03,84.04587003707886,85.00467183685303,0.011408077509949877,7,close_exit
GOOGL,2005-07-25,2005-08-03,7.342251329898834,7.370861160993576,0.0038966019834050236,7,close_exit
GOOG,2005-07-25,2005-08-03,7.307883759498596,7.336360654830933,0.003896736219336061,7,close_exit
QQQ,2005-07-25,2005-08-03,33.50466281318664,34.14451740646363,0.019097478964186232,7,close_exit
MSFT,2005-07-25,2005-08-03,17.73791039085388,18.79622500896454,0.05966399619745255,7,close_exit
INTC,2005-07-25,2005-08-03,15.443119617462157,16.12604244232178,0.04422181798601188,7,close_exit
AMGN,2005-07-25,2005-08-03,54.451070571899415,56.36262413978577,0.035105895032169654,7,close_exit
XOM,2005-07-25,2005-08-03,29.680400181770324,29.185742007255556,-0.016666155829616724,7,close_exit
CSCO,2005-07-25,2005-08-03,12.137248261928558,12.568956327915192,0.0355688584982472,7,close_exit
GE,2005-07-25,2005-08-03,101.12578634262084,99.39760299682618,-0.017089442844374636,7,close_exit
SPY,2005-08-25,2005-09-06,82.95425241851807,84.30942484664918,0.016336382869126975,7,close_exit
QQQ,2005-08-25,2005-09-06,32.924493112564086,33.5308412437439,0.018416323953926783,7,close_exit
GOOGL,2005-08-25,2005-09-06,7.013169844865798,7.118222841501236,0.014979388630142143,7,close_exit
GOOG,2005-08-25,2005-09-06,6.9803437056541435,7.08490525341034,0.014979426825573183,7,close_exit
MSFT,2005-08-25,2005-09-06,18.71848962306976,18.67902937889099,-0.002108089112603184,7,close_exit
INTC,2005-08-25,2005-09-06,14.869022134780883,14.99418525314331,0.008417710137753609,7,close_exit
CSCO,2005-08-25,2005-09-06,11.255125024795532,11.707010349750519,0.040149294117965306,7,close_exit
XOM,2005-08-25,2005-09-06,29.44769798183441,30.352812217712405,0.030736332477884654,7,close_exit
AAPL,2005-08-25,2005-09-06,1.3795153158903122,1.4601185030341148,0.058428627950232626,7,close_exit
C,2005-08-25,2005-09-06,273.39923506164547,279.6274198150635,0.022780549301879782,7,close_exit
SPY,2005-09-26,2005-10-05,83.30050242233276,81.88259169006348,-0.01702163481656427,7,close_exit
QQQ,2005-09-26,2005-10-05,33.06955080413818,33.036497779846194,-0.0009995002498749406,7,close_exit
GOOG,2005-09-26,2005-10-05,7.763128357887267,7.6672731683254245,-0.012347495126040942,7,close_exit
GOOGL,2005-09-26,2005-10-05,7.799636089324951,7.70333119916916,-0.01234735685778976,7,close_exit
MSFT,2005-09-26,2005-10-05,17.499681747436522,17.067092372894287,-0.024719842382596724,7,close_exit
VLO,2005-09-26,2005-10-05,28.68642275905609,26.814665184021,-0.06524890157118635,7,close_exit
XOM,2005-09-26,2005-10-05,32.1446768245697,29.303932775497437,-0.08837370070869555,7,close_exit
INTC,2005-09-26,2005-10-05,14.144842400550841,14.043187753677369,-0.007186693495398244,7,close_exit
AAPL,2005-09-26,2005-10-05,1.6125291654467582,1.579201940715313,-0.02066767252684798,7,close_exit
WMT,2005-09-26,2005-10-05,9.521208153247832,9.597741605758667,0.00803820810121958,7,close_exit
SPY,2005-10-25,2005-11-03,82.02617630767821,83.68957196426392,0.020278839407878113,7,close_exit
QQQ,2005-10-25,2005-11-03,33.282818853378295,34.042224065780644,0.022816733635085962,7,close_exit
GOOGL,2005-10-25,2005-11-03,8.60943180656433,9.568730087280274,0.11142411047201972,7,close_exit
GOOG,2005-10-25,2005-11-03,8.569133232593536,9.523944103717804,0.11142443992964779,7,close_exit
AAPL,2005-10-25,2005-11-03,1.6802167675495148,1.8505807183980942,0.10139403090057475,7,close_exit
MSFT,2005-10-25,2005-11-03,17.333476249694822,18.291609889030457,0.055276484966626516,7,close_exit
XOM,2005-10-25,2005-11-03,28.46246440029144,29.115035724639895,0.02292743576841416,7,close_exit
INTC,2005-10-25,2005-11-03,13.496587336063385,13.986048330783845,0.03626553754167183,7,close_exit
VLO,2005-10-25,2005-11-03,25.643697704315183,27.925084961891177,0.08896483197866178,7,close_exit
CSCO,2005-10-25,2005-11-03,11.02332831430435,11.263172054290772,0.02175783331021619,7,close_exit
SPY,2005-11-23,2005-12-05,87.03458441162108,86.63961140441894,-0.004538115622338745,7,close_exit
QQQ,2005-11-23,2005-12-05,35.66321988487243,35.62757448768616,-0.0009995002498748295,7,close_exit
GOOG,2005-11-23,2005-12-05,10.445196680545806,10.015008568286897,-0.04118525724461797,7,close_exit
GOOGL,2005-11-23,2005-12-05,10.494315427780151,10.062106055736542,-0.04118509444641627,7,close_exit
MSFT,2005-11-23,2005-12-05,19.391502047538758,19.323549105644226,-0.003504263967171961,7,close_exit
AAPL,2005-11-23,2005-12-05,2.0099714062213896,2.1488874440193175,0.0691134398071267,7,close_exit
INTC,2005-11-23,2005-12-05,15.611599811553955,15.748210212707521,0.008750570268427182,7,close_exit
XOM,2005-11-23,2005-12-05,29.943127610206602,29.733315831184388,-0.007007009479887971,7,close_exit
CSCO,2005-11-23,2005-12-05,11.229366760253905,11.256741784095764,0.0024378065501211577,7,close_exit
VLO,2005-11-23,2005-12-05,25.548656616210938,26.51531160926819,0.037835844270727614,7,close_exit
SPY,2005-12-23,2006-01-05,87.31000586700439,87.64935255813599,0.0038866873018941206,7,close_exit
GOOGL,2005-12-23,2006-01-05,10.694595571517944,11.187445280551911,0.046083996887786416,7,close_exit
GOOG,2005-12-23,2006-01-05,10.644536031246185,11.13508042383194,0.04608414975963271,7,close_exit
QQQ,2005-12-23,2006-01-05,35.407160064697266,35.81605213165283,0.011548287583879269,7,close_exit
MSFT,2005-12-23,2006-01-05,18.502496518135068,18.72684557723999,0.012125339890486142,7,close_exit
AAPL,2005-12-23,2006-01-05,2.196861469745636,2.2254840104579925,0.013028832771904586,7,close_exit
INTC,2005-12-23,2006-01-05,15.218970428466797,15.379384746074678,0.010540418510034621,7,close_exit
PFE,2005-12-23,2006-01-05,9.397793472290038,9.631341816902161,0.024851402119098864,7,close_exit
CSCO,2005-12-23,2006-01-05,11.171420206546783,11.803497764587403,0.056579874926753204,7,close_exit
XOM,2005-12-23,2006-01-05,28.557742117881773,29.118772258758547,0.01964546561702707,7,close_exit
SPY,2006-01-25,2006-02-03,87.24112378692627,86.88555923080445,-0.004075653094408049,7,close_exit
GOOG,2006-01-25,2006-02-03,10.695669945716856,9.41536633205414,-0.11970298449377847,7,close_exit
GOOGL,2006-01-25,2006-02-03,10.745968023777008,9.45964235496521,-0.11970309849848959,7,close_exit
QQQ,2006-01-25,2006-02-03,35.28741791152954,34.961655477523806,-0.009231688043099817,7,close_exit
AAPL,2006-01-25,2006-02-03,2.2223201308250427,2.1497839262485505,-0.032639853984296474,7,close_exit
INTC,2006-01-25,2006-02-03,12.429508576869964,12.199474108219148,-0.018507124978286438,7,close_exit
MSFT,2006-01-25,2006-02-03,18.33579867839813,19.108458188056947,0.04213939753653073,7,close_exit
CSCO,2006-01-25,2006-02-03,11.956966172218323,11.67484946680069,-0.023594338342540655,7,close_exit
XOM,2006-01-25,2006-02-03,30.11316879558563,30.67263666152954,0.018578844018100282,7,close_exit
GE,2006-01-25,2006-02-03,96.59243864822388,96.76102064132691,0.0017452918205842494,7,close_exit
SPY,2006-02-22,2006-03-03,89.03883615875243,88.59890501022339,-0.004940890599071435,7,close_exit
GOOG,2006-02-22,2006-03-03,9.028082799911498,9.3322065243721,0.033686412852082404,7,close_exit
GOOGL,2006-02-22,2006-03-03,9.070538709640502,9.376091736316681,0.0336863152738025,7,close_exit
QQQ,2006-02-22,2006-03-03,35.28741791152954,35.41450053596497,0.0036013579898093173,7,close_exit
AAPL,2006-02-22,2006-03-03,2.136061765551567,2.0262133114337924,-0.05142569184529633,7,close_exit
MSFT,2006-02-22,2006-03-03,18.62094102573395,18.748525100708008,0.006851644865731421,7,close_exit
INTC,2006-02-22,2006-03-03,11.864284699916839,11.952426291942597,0.0074291534850285945,7,close_exit
XOM,2006-02-22,2006-03-03,30.298293202400206,30.629664612770082,0.01093696625602747,7,close_exit
CSCO,2006-02-22,2006-03-03,12.66523066520691,13.533820944309236,0.06858069166386849,7,close_exit
AMGN,2006-02-22,2006-03-03,50.42785406684875,50.58545816802979,0.0031253382500098237,7,close_exit
SPY,2006-03-27,2006-04-05,89.91154860305785,90.50558211517334,0.006606865540021323,7,close_exit
GOOGL,2006-03-27,2006-04-05,9.174773044109344,10.115161027431489,0.1024971384906268,7,close_exit
GOOG,2006-03-27,2006-04-05,9.131828608989714,10.067815708637237,0.10249722588158328,7,close_exit
QQQ,2006-03-27,2006-04-05,35.35496799659729,36.4311275882721,0.03043870925801384,7,close_exit
AAPL,2006-03-27,2006-04-05,1.782347437262535,2.0109540495872498,0.12826153169991716,7,close_exit
MSFT,2006-03-27,2006-04-05,18.823043598175047,19.31244244861603,0.025999984959309552,7,close_exit
INTC,2006-03-27,2006-04-05,11.628768708229064,11.458337331771851,-0.014656012234262383,7,close_exit
CSCO,2006-03-27,2006-04-05,13.965887535095215,13.95192862701416,-0.0009995002498750516,7,close_exit
XOM,2006-03-27,2006-04-05,30.816170190811157,31.222368524551392,0.013181337305222751,7,close_exit
ORCL,2006-03-27,2006-04-05,11.03262747144699,11.109200159072877,0.006940566771067136,7,close_exit
SPY,2006-04-24,2006-05-03,90.52699136352538,90.4227073135376,-0.001151966373973634,7,close_exit
GOOGL,2006-04-24,2006-05-03,10.932099060058594,9.772527521133423,-0.10607034683410155,7,close_exit
GOOG,2006-04-24,2006-05-03,10.880928887844085,9.726784527301788,-0.10607038906684518,7,close_exit
