ticker,entry_date,exit_date,entry_px,exit_px,ret,hold_days,reason
PAYX,2005-10-17,2005-10-19,18.33260990524292,18.797431756973268,0.025354919683171495,2,close_exit
PG,2005-10-18,2005-10-19,30.99915539073944,31.30556550693512,0.009884466603474529,1,close_exit
HIG,2005-10-18,2005-10-19,46.89631165122986,47.85949257850647,0.020538521972470525,1,close_exit
FIS,2005-10-18,2005-10-19,14.086538994312285,14.290870399475098,0.014505437087514172,1,close_exit
LHX,2005-10-17,2005-10-20,23.558491956710814,23.703274193763733,0.0061456496162386465,3,close_exit
FTI,2005-10-18,2005-10-24,5.7301199262142175,5.756735136985779,0.00464479122850503,4,close_exit
BKR,2005-10-18,2005-10-24,24.718827541351317,25.66711455154419,0.0383629445452669,4,close_exit
CVX,2005-10-18,2005-10-24,25.89216438961029,26.110094016075134,0.008416817659024689,4,close_exit
CBRE,2005-10-19,2005-10-24,15.247619771003722,15.928699108600618,0.04466791196433828,3,close_exit
NEE,2005-10-20,2005-10-24,5.718489300727844,5.870747564077377,0.026625609552185958,2,close_exit
SRE,2005-10-20,2005-10-24,10.578541212558745,10.935196818828583,0.03371500844052289,2,close_exit
VLO,2005-10-20,2005-10-24,23.588129799842832,24.78143395614624,0.05058918050855232,2,close_exit
BWA,2005-10-21,2005-10-24,9.686635063648223,10.025324071407319,0.03496456773003853,1,close_exit
AVT,2005-10-20,2005-10-25,17.560737879753113,18.007659985542297,0.025450075552034157,3,close_exit
FE,2005-10-20,2005-10-25,18.776832149505616,18.948109401702883,0.009121733146119526,3,close_exit
UNM,2005-10-26,2005-10-27,11.589531150341033,11.754593014717102,0.014242324580249432,1,close_exit
HUM,2005-10-25,2005-10-28,38.78457271957397,38.32693061637879,-0.011799591206124616,3,close_exit
UNH,2005-10-26,2005-10-28,41.66471614265442,43.743547735214236,0.049894293901875386,2,close_exit
COR,2005-10-26,2005-10-28,11.819480624198913,12.12141009426117,0.025545070859043895,2,close_exit
ELV,2005-10-26,2005-10-31,56.985509765625,59.278073949813844,0.04023065150452987,3,close_exit
JBL,2005-10-26,2005-10-31,23.00731127643585,23.131548252105713,0.005399891111879107,3,close_exit
SNA,2005-10-27,2005-10-31,21.5213773355484,22.12644917011261,0.028114921509450497,2,close_exit
ITT,2005-10-27,2005-11-02,12.69160054063797,12.941601256847383,0.01969812360615375,4,close_exit
RL,2005-10-27,2005-11-02,36.81616270637512,37.97704232406616,0.03153179289622243,4,close_exit
MSTR,2005-10-28,2005-11-02,6.75937804198265,7.276360209703446,0.07648368895922197,3,close_exit
AU,2005-10-31,2005-11-02,30.40824576473236,31.279087587356567,0.028638344656968462,2,close_exit
GRMN,2005-10-26,2005-11-03,15.783347019195556,15.298524050712587,-0.03071737369097527,6,close_exit
QCOM,2005-10-31,2005-11-03,24.865732469558715,27.50240097808838,0.10603622924671718,3,close_exit
VTRS,2005-10-31,2005-11-04,15.15044138431549,15.74984685277939,0.03956356473445277,4,close_exit
MDT,2005-11-01,2005-11-04,35.56084328269958,35.63320216560364,0.002034790973004519,3,close_exit
NEM,2005-11-01,2005-11-07,28.82590057468414,29.12209129238129,0.010275159207246753,4,close_exit
NTRS,2005-11-03,2005-11-07,31.101367878913877,31.729408578872683,0.020193346556458325,2,close_exit
USB,2005-11-03,2005-11-07,14.846294254302977,14.980796641349793,0.009059660595628571,2,close_exit
WTW,2005-11-03,2005-11-08,61.89630438995361,62.52733351707459,0.010194940285051857,3,close_exit
CL,2005-11-04,2005-11-08,16.066956999778746,16.301646201133728,0.01460694774736826,2,close_exit
ITT,2005-11-04,2005-11-10,12.750596660614013,12.602037999629975,-0.011651114448857802,4,close_exit
ADM,2005-11-07,2005-11-10,14.299270810604094,14.65741677093506,0.025046449226303835,3,close_exit
ELV,2005-11-07,2005-11-10,58.08199355506897,58.7383506603241,0.011300526464072203,3,close_exit
ECL,2005-11-08,2005-11-10,25.729823204040525,26.04355320644379,0.012193243611327897,2,close_exit
CAH,2005-11-03,2005-11-11,28.05750929260254,27.811404724121097,-0.008771433198681233,6,close_exit
KR,2005-11-04,2005-11-11,6.752691827774047,6.766842795133591,0.0020956039044075503,5,close_exit
GLW,2005-11-08,2005-11-11,12.662686898231506,13.187770225048066,0.04146697545604594,3,close_exit
MLM,2005-11-08,2005-11-14,57.61111996078491,57.04819808197022,-0.009771062933646602,4,close_exit
EQT,2005-11-09,2005-11-14,15.985607026576995,16.073349685668948,0.005488853751132172,3,close_exit
VMC,2005-11-09,2005-11-14,49.56477854919434,50.72825096321106,0.023473774080559062,3,close_exit
NRG,2005-11-11,2005-11-14,14.22369917678833,14.786046957969667,0.03953597261808195,1,close_exit
HAL,2005-11-11,2005-11-15,20.300979844093323,20.722036600112915,0.02074071100277952,2,close_exit
EIX,2005-11-11,2005-11-15,20.20851878070831,20.67496389579773,0.023081608313356705,2,close_exit
AVT,2005-11-14,2005-11-15,17.042454422950744,17.337604098320007,0.017318495801390554,1,close_exit
PEG,2005-11-11,2005-11-16,14.239093451499938,14.415675405025484,0.012401207571746342,3,close_exit
AEP,2005-11-14,2005-11-16,16.058848623275757,16.23996288585663,0.011278159899855256,2,close_exit
MU,2005-11-14,2005-11-17,13.007077261447906,13.413242416381836,0.031226473616619232,3,close_exit
J,2005-11-15,2005-11-17,23.28081297969818,24.59676910209656,0.0565253508778214,2,close_exit
MSI,2005-11-15,2005-11-17,67.5612448196411,70.51802992630006,0.043764514916092345,2,close_exit
BRK-B,2005-11-16,2005-11-17,58.409191068649285,59.15041030502319,0.01269011302523837,1,close_exit
CAH,2005-11-16,2005-11-17,27.507263680458067,27.793236780166627,0.010396275799388954,1,close_exit
BBY,2005-11-15,2005-11-18,24.3774169921875,25.473882358551027,0.044978734486714744,3,close_exit
LBTYA,2005-11-15,2005-11-18,5.337472414255142,5.382051795244217,0.008352152016751102,3,close_exit
MO,2005-11-17,2005-11-22,4.866644619226456,4.951162687540054,0.01736680504257415,3,close_exit
AMAT,2005-11-17,2005-11-22,12.601973306179046,12.734580109119417,0.010522701462583717,3,close_exit
CI,2005-11-22,2005-11-23,33.435525020599364,33.89070760726929,0.013613741264403512,1,close_exit
ADSK,2005-11-18,2005-11-25,38.75937167930603,40.829573474884036,0.0534116448715114,4,close_exit
TAP,2005-11-18,2005-11-25,20.216726388931274,20.272510575294497,0.002759308569055152,4,close_exit
SLM,2005-11-16,2005-11-28,14.70994700860977,14.651101837635041,-0.0040003659387954915,7,close_exit
DXC,2005-11-21,2005-11-28,14.812519211769104,15.002644880771637,0.01283547155513376,4,close_exit
UNH,2005-11-25,2005-11-29,46.434777288436884,46.31896531486512,-0.002494078368296737,2,close_exit
ADP,2005-11-22,2005-11-30,22.751480452537535,22.752957277297973,6.491115000262226e-05,5,close_exit
MSTR,2005-11-28,2005-12-01,7.467732225179672,7.558218797922135,0.012117008218018421,3,close_exit
GD,2005-11-28,2005-12-01,36.600196317672726,36.78928200912476,0.005166248011646113,3,close_exit
ROK,2005-11-28,2005-12-01,36.609940109252925,38.703268232345586,0.05717922828733579,3,close_exit
ADM,2005-11-30,2005-12-01,14.223513117313384,14.558957190513611,0.02358377079091034,1,close_exit
IRM,2005-11-25,2005-12-02,10.562226181983947,10.301713212490082,-0.024664589169489992,5,close_exit
BIIB,2005-11-28,2005-12-02,43.441708168029784,43.42827576255799,-0.00030920527848121715,4,close_exit
GRMN,2005-11-29,2005-12-02,14.931180311679839,15.480293090820313,0.03677624726766804,3,close_exit
WTW,2005-11-29,2005-12-02,62.64061480522155,63.37228970336914,0.011680519107654108,3,close_exit
HPQ,2005-12-02,2005-12-05,8.053403084278106,8.199488597869873,0.018139600373034304,1,close_exit
GE,2005-12-02,2005-12-05,103.9304182434082,104.61622193527222,0.006598681150862484,1,close_exit
LBTYA,2005-11-23,2005-12-07,5.2853352098464965,4.976227491855622,-0.05848403284147652,9,close_exit
WMT,2005-12-01,2005-12-07,10.60782983636856,10.53545439195633,-0.006822832335044993,4,close_exit
LVS,2005-12-02,2005-12-07,25.734817231178283,25.753167313575744,0.00071304498619984,3,close_exit
UPS,2005-12-05,2005-12-07,38.730865459442136,39.28241958236695,0.014240686759307897,2,close_exit
RL,2005-12-05,2005-12-08,39.2290697593689,39.81903926086426,0.015039089764662616,3,close_exit
EG,2005-12-02,2005-12-09,68.30555905151367,67.45854816436768,-0.012400321421968008,5,close_exit
TRV,2005-12-05,2005-12-09,28.092444582939148,28.219573416709903,0.0045253745502789045,4,close_exit
PFG,2005-12-06,2005-12-09,26.64997604370117,26.83408181667328,0.00690829037407803,3,close_exit
TFC,2005-12-08,2005-12-09,19.05756059360504,19.325592761039736,0.014064348168707275,1,close_exit
NSC,2005-12-05,2005-12-12,27.25221716880798,27.036184465408326,-0.00792716064390242,5,close_exit
HOG,2005-12-06,2005-12-12,32.43692568969726,32.69978267669678,0.00810363440463191,4,close_exit
MU,2005-12-08,2005-12-12,12.81192281770706,13.452234865665437,0.04997782589459687,2,close_exit
AFL,2005-12-08,2005-12-12,14.490391103267669,14.587501642227174,0.006701719661493799,2,close_exit
EBAY,2005-12-08,2005-12-12,16.19125236225128,16.532283769607545,0.02106269482596379,2,close_exit
PAYX,2005-12-09,2005-12-13,20.82838116931915,21.257369462013244,0.02059633387764226,2,close_exit
SCHW,2005-12-12,2005-12-13,11.01560255241394,11.167295639038086,0.013770747982451814,1,close_exit
CI,2005-12-13,2005-12-14,33.1744349155426,33.6866318397522,0.01543950712389175,1,close_exit
EXPD,2005-12-13,2005-12-15,26.65056761741638,26.997090023994446,0.013002440006253613,2,close_exit
MET,2005-12-14,2005-12-15,25.53683086681366,25.669337408065797,0.005188840461184174,1,close_exit
NDAQ,2005-12-14,2005-12-19,9.663934853553771,9.891765853405,0.023575386558762457,3,close_exit
CHRW,2005-12-12,2005-12-21,24.594179142951965,23.89877309036255,-0.02827522921368575,7,close_exit
CLF,2005-12-12,2005-12-21,18.6608398103714,18.78537380886078,0.006673547372726851,7,close_exit
IBM,2005-12-13,2005-12-21,42.65072067832946,42.30781500244141,-0.008039856547190416,6,close_exit
