ticker,entry_date,exit_date,entry_px,exit_px,ret,hold_days,reason
CHRW,2005-10-19,2005-10-24,19.757838841438293,20.548194350242618,0.04000212346841825,3,close_exit
CCI,2005-10-19,2005-10-27,14.468850186824797,15.052845026016236,0.040362214802888596,6,close_exit
FE,2005-10-19,2005-10-28,19.30706157875061,18.980453298568726,-0.01691651931857663,7,close_exit
CBRE,2005-10-19,2005-10-31,15.247619771003722,16.275191158294678,0.06739224893613116,8,close_exit
DINO,2005-10-19,2005-10-31,6.212963823795318,6.848830169916154,0.10234509070944542,8,close_exit
CI,2005-10-25,2005-10-31,33.343067773818966,34.522349636077884,0.03536812719988802,4,close_exit
GILD,2005-10-19,2005-11-02,7.950224518060684,8.441149895191193,0.061749875870205306,10,close_exit
AVT,2005-10-28,2005-11-04,17.30159424304962,17.665010274887084,0.021004771394604438,5,close_exit
CDNS,2005-11-01,2005-11-04,15.937965305328369,16.14192461872101,0.012797073496229272,3,close_exit
AU,2005-10-19,2005-11-09,31.94809115409851,31.76079546546936,-0.005862500132660431,15,close_exit
D,2005-10-19,2005-11-09,16.438270646095276,16.35577637958527,-0.005018427320370389,15,close_exit
NEE,2005-10-19,2005-11-09,5.8685119178295135,5.627707466602326,-0.041033307011882125,15,close_exit
NEM,2005-10-19,2005-11-09,29.89680357170105,29.88043614292145,-0.0005474641708885786,15,close_exit
EQR,2005-11-01,2005-11-09,15.06774796628952,15.322550346374513,0.01691044877144554,6,close_exit
EFX,2005-10-31,2005-11-10,28.099152265548703,29.463618136405948,0.04855896925154446,8,close_exit
ACN,2005-11-03,2005-11-10,18.33189238357544,18.67816768836975,0.018889228539469283,5,close_exit
ADM,2005-11-07,2005-11-11,14.299270810604094,14.663427634239197,0.025466810752688973,4,close_exit
DVN,2005-11-07,2005-11-16,35.133333950042726,36.16738928413391,0.029432314495446033,7,close_exit
APA,2005-11-10,2005-11-16,45.40366811943054,47.034576416015625,0.03592018804064723,4,close_exit
AN,2005-11-10,2005-11-17,19.989989542007446,20.089950381278992,0.005000544850785715,5,close_exit
BKR,2005-11-10,2005-11-17,25.35679971885681,26.5852991809845,0.04844852172784675,5,close_exit
CNP,2005-11-11,2005-11-17,5.787717737674713,5.921203642845154,0.02306365154981993,4,close_exit
EIX,2005-11-11,2005-11-17,20.20851878070831,21.10377693939209,0.04430102811584691,4,close_exit
AVT,2005-11-14,2005-11-17,17.042454422950744,17.588866953849795,0.03206184492787667,3,close_exit
BWA,2005-11-10,2005-11-18,10.31993190050125,10.53891545200348,0.0212194764087148,6,close_exit
CAH,2005-11-01,2005-11-21,28.22575476551056,27.847746331214907,-0.013392323338596634,14,close_exit
AEP,2005-11-10,2005-11-22,16.386296124458312,16.401287746429443,0.0009148877731286476,8,close_exit
AMAT,2005-11-17,2005-11-23,12.601973306179046,13.032256056308746,0.03414407725484736,4,close_exit
CME,2005-11-18,2005-11-25,36.70986263465881,38.7219623413086,0.054810875395379544,4,close_exit
GPN,2005-11-18,2005-11-30,19.7448585691452,20.39117031669617,0.03273316672730919,7,close_exit
BRK-B,2005-11-21,2005-11-30,58.24911122131347,59.07044847488404,0.01410042550606394,6,close_exit
DXC,2005-11-23,2005-11-30,14.686991086006163,15.363567387104036,0.04606636561130051,4,close_exit
ADP,2005-11-22,2005-12-01,22.751480452537535,23.014369779586794,0.011554822887138272,6,close_exit
ADSK,2005-11-18,2005-12-02,38.75937167930603,42.39878816986084,0.09389771641984423,9,close_exit
ADBE,2005-11-28,2005-12-02,33.22660408401489,34.952516220092775,0.051943681385971496,4,close_exit
COP,2005-11-18,2005-12-06,23.94311410331726,24.495733982086183,0.02308053482033734,11,close_exit
ADM,2005-12-05,2005-12-08,14.12696065378189,14.854352136135102,0.05148959497940453,3,close_exit
AEP,2005-12-05,2005-12-08,16.359396695137022,16.656717981338502,0.018174342962773204,3,close_exit
MO,2005-11-17,2005-12-09,4.866644619226456,4.889545142889023,0.0047056083717507136,15,close_exit
AFL,2005-11-18,2005-12-12,15.092344074726103,14.587501642227174,-0.03345023344281861,15,close_exit
A,2005-12-02,2005-12-12,21.175642573356626,21.249848733901977,0.0035043168247805845,6,close_exit
AON,2005-11-25,2005-12-14,28.909373534202572,29.047318669319154,0.004771640414600542,13,close_exit
CBRE,2005-12-01,2005-12-14,18.459225763320923,18.340825381278993,-0.0064141575361841285,9,close_exit
ADP,2005-12-12,2005-12-14,22.505702565193175,22.808848964691162,0.013469759436296247,2,close_exit
COST,2005-12-01,2005-12-15,33.076206962585445,33.53074592399597,0.013742173095140142,10,close_exit
AMGN,2005-12-09,2005-12-15,52.64432048034668,53.97391888237,0.025256255373638847,4,close_exit
ADBE,2005-12-13,2005-12-16,34.55727091598511,38.80058969497681,0.12279091104468187,3,close_exit
ADSK,2005-12-15,2005-12-16,42.91144438934326,44.07794847488404,0.027183985581022974,1,close_exit
AIG,2005-12-07,2005-12-21,790.917233642578,796.4807108154297,0.007034209062848573,10,close_exit
EG,2005-12-01,2005-12-22,69.30966192626953,66.62700156021118,-0.0387054314146289,15,close_exit
AIZ,2005-12-16,2005-12-22,29.075514149665832,29.782418846130373,0.024312715256753714,4,close_exit
ACN,2005-12-19,2005-12-23,19.79170548248291,20.290762400627138,0.02521545799001146,4,close_exit
AMG,2005-12-16,2005-12-29,78.16135271072388,78.27676763534546,0.0014766239403345427,8,close_exit
ALK,2005-12-23,2005-12-29,7.948945955514907,8.11177345943451,0.020484162910509474,3,close_exit
AMT,2005-12-15,2005-12-30,19.54904385280609,19.609094661712646,0.0030718028645650985,10,close_exit
BAX,2005-12-09,2006-01-03,14.447892256736754,14.284485882759094,-0.011310049318887128,15,close_exit
AKAM,2005-12-13,2006-01-03,20.280135457992554,20.78959923744202,0.025121320343483244,13,close_exit
ADBE,2005-12-27,2006-01-03,36.95846862602234,38.50074045753479,0.04172986297453196,4,close_exit
